Fecha del hecho,Dia de la Semana,Hora del hecho (HH:MM),Genero,Comuna,Modalidad,Arma/medio,Móvil agresor,Móvil víctima,Edad,Descripcion Conducta
2019-08-28T00:00:00.000,miércoles,1899-12-31T12:49:00.000,Masculino,4,Factor de oportunidad,Sin dato,A pie,A pie,52,Hurto a personas
2019-08-28T00:00:00.000,miércoles,1899-12-31T13:30:00.000,Femenino,3,Atraco,Arma de fuego,Motocicleta,A pie,39,Hurto a personas
2019-08-28T00:00:00.000,miércoles,1899-12-31T15:00:00.000,Masculino,4,Raponazo,Sin empleo de arma,A pie,A pie,80,Hurto a personas
2019-08-28T00:00:00.000,miércoles,1899-12-31T18:25:00.000,Sin dato,2,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2019-08-28T00:00:00.000,miércoles,1899-12-31T18:30:00.000,Masculino,6,Raponazo,Sin empleo de arma,A pie,Pasajero de taxi,25,Hurto a personas
2019-08-28T00:00:00.000,miércoles,1899-12-31T19:25:00.000,Sin dato,2,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2019-08-28T00:00:00.000,miércoles,1899-12-31T19:30:00.000,Masculino,7,Factor de oportunidad,Sin empleo de arma,A pie,Vehículo,38,Hurto a personas
2019-08-28T00:00:00.000,miércoles,1899-12-31T19:42:00.000,Femenino,5,Raponazo,Sin empleo de arma,Motocicleta,A pie,21,Hurto a personas
2019-08-28T00:00:00.000,miércoles,1899-12-31T21:00:00.000,Masculino,9,Atraco,Arma de fuego,Motocicleta,A pie,25,Hurto a personas
2019-08-28T00:00:00.000,miércoles,1899-12-31T23:30:00.000,Masculino,6,Atraco,Arma blanca,A pie,Motocicleta,31,Hurto a personas
2019-08-29T00:00:00.000,jueves,1899-12-31T03:25:00.000,Sin dato,7,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a comercio
2019-08-29T00:00:00.000,jueves,1899-12-31T07:30:00.000,Masculino,5,Atraco,Arma blanca,A pie,A pie,29,Hurto a personas
2019-08-29T00:00:00.000,jueves,1899-12-31T07:30:00.000,Masculino,5,Raponazo,Sin empleo de arma,Motocicleta,A pie,21,Hurto a personas
2019-08-29T00:00:00.000,jueves,1899-12-31T11:00:00.000,Masculino,3,Factor de oportunidad,Sin empleo de arma,A pie,Vehículo,39,Hurto a personas
2019-08-29T00:00:00.000,jueves,1899-12-31T11:35:00.000,Masculino,8,Violación cerraduras,Contundente,A pie,Motocicleta,25,Hurto a personas
2019-08-29T00:00:00.000,jueves,1899-12-31T12:23:00.000,Femenino,4,Violación cerraduras,Contundente,A pie,Vehículo,38,Hurto a personas
2019-08-29T00:00:00.000,jueves,1899-12-31T16:00:00.000,Femenino,1,Atraco,Arma de fuego,A pie,A pie,32,Hurto a personas
2019-08-29T00:00:00.000,jueves,1899-12-31T19:15:00.000,Femenino,2,Atraco,Arma de fuego,Motocicleta,Motocicleta,36,Hurto a personas
2019-08-29T00:00:00.000,jueves,1899-12-31T19:30:00.000,Masculino,5,Atraco,Arma blanca,A pie,A pie,24,Hurto a personas
2019-08-29T00:00:00.000,jueves,1899-12-31T19:30:00.000,Femenino,7,Atraco,Arma de fuego,Motocicleta,A pie,39,Hurto a personas
2019-08-29T00:00:00.000,jueves,1899-12-31T19:30:00.000,Femenino,7,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a personas
2019-08-29T00:00:00.000,jueves,1899-12-31T20:00:00.000,Femenino,6,Llave maestra,Llave maestra,A pie,A pie,Sin dato,Hurto a residencias
2019-08-29T00:00:00.000,jueves,1899-12-31T22:00:00.000,Masculino,7,Factor de oportunidad,Sin empleo de arma,A pie,A pie,39,Hurto a personas
2019-08-30T00:00:00.000,viernes,1899-12-31T06:00:00.000,Femenino,3,Atraco,Arma blanca,Motocicleta,A pie,20,Hurto a personas
2019-08-30T00:00:00.000,viernes,1899-12-31T08:40:00.000,Masculino,9,Violación cerraduras,Contundente,A pie,A pie,32,Hurto a personas
2019-08-30T00:00:00.000,viernes,1899-12-31T09:30:00.000,Femenino,7,Raponazo,Sin empleo de arma,A pie,A pie,35,Hurto a personas
2019-08-30T00:00:00.000,viernes,1899-12-31T09:30:00.000,Masculino,4,Atraco,Sin empleo de arma,Motocicleta,A pie,26,Hurto a personas
2019-08-30T00:00:00.000,viernes,1899-12-31T10:00:00.000,Femenino,1,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a residencias
2019-08-30T00:00:00.000,viernes,1899-12-31T14:40:00.000,Femenino,8,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2019-08-30T00:00:00.000,viernes,1899-12-31T14:40:00.000,Masculino,8,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2019-08-30T00:00:00.000,viernes,1899-12-31T15:30:00.000,Masculino,6,Atraco,Arma de fuego,Motocicleta,A pie,38,Hurto a personas
2019-08-30T00:00:00.000,viernes,1899-12-31T15:30:00.000,Masculino,6,Atraco,Arma blanca,Motocicleta,Vehículo,40,Hurto a personas
2019-08-30T00:00:00.000,viernes,1899-12-31T18:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,52,Hurto a personas
2019-08-30T00:00:00.000,viernes,1899-12-31T19:10:00.000,Femenino,4,Atraco,Arma blanca,A pie,A pie,42,Hurto a personas
2019-08-30T00:00:00.000,viernes,1899-12-31T19:30:00.000,Masculino,2,Atraco,Arma de fuego,Motocicleta,Motocicleta,34,Hurto a personas
2019-08-30T00:00:00.000,viernes,1899-12-31T20:00:00.000,Masculino,6,Rompimiento vidrio,Contundente,A pie,Vehículo,36,Hurto a personas
2019-08-30T00:00:00.000,viernes,1899-12-31T20:00:00.000,Femenino,2,Atraco,Arma blanca,A pie,Motocicleta,40,Hurto de motos
2019-08-31T00:00:00.000,sábado,1899-12-31T00:30:00.000,Masculino,6,Atraco,Arma de fuego,A pie,Conductor de taxi,24,Hurto a personas
2019-08-31T00:00:00.000,sábado,1899-12-31T05:30:00.000,Masculino,6,Simulando necesidad,Sin empleo de arma,A pie,A pie,33,Hurto a personas
2019-08-31T00:00:00.000,sábado,1899-12-31T08:30:00.000,Masculino,7,Raponazo,Sin dato,Motocicleta,A pie,57,Hurto a personas
2019-08-31T00:00:00.000,sábado,1899-12-31T11:30:00.000,Femenino,7,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,26,Hurto a personas
2019-08-31T00:00:00.000,sábado,1899-12-31T12:30:00.000,Femenino,9,Raponazo,Sin empleo de arma,A pie,A pie,39,Hurto a personas
2019-08-31T00:00:00.000,sábado,1899-12-31T15:30:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,31,Hurto a personas
2019-08-31T00:00:00.000,sábado,1899-12-31T17:30:00.000,Masculino,4,Violación cerraduras,Contundente,A pie,A pie,39,Hurto a personas
2019-08-31T00:00:00.000,sábado,1899-12-31T22:00:00.000,Femenino,4,Factor de oportunidad,Contundente,Conductor de taxi,Pasajero de taxi,23,Hurto a personas
2019-08-31T00:00:00.000,sábado,1899-12-31T22:40:00.000,Masculino,4,Halado,Llave maestra,A pie,A pie,25,Hurto de motos
2019-09-01T00:00:00.000,domingo,1899-12-31T03:00:00.000,Masculino,1,Atraco,Arma blanca,A pie,A pie,30,Hurto a personas
2019-09-01T00:00:00.000,domingo,1899-12-31T10:46:00.000,Masculino,1,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a residencias
2019-09-01T00:00:00.000,domingo,1899-12-31T11:00:00.000,Femenino,9,Atraco,Arma de fuego,A pie,Motocicleta,22,Hurto a personas
2019-09-01T00:00:00.000,domingo,1899-12-31T11:00:00.000,Masculino,4,Atraco,Arma de fuego,Motocicleta,Motocicleta,29,Hurto a personas
2019-09-01T00:00:00.000,domingo,1899-12-31T11:30:00.000,Masculino,7,Atraco,Arma blanca,A pie,A pie,18,Hurto a personas
2019-09-01T00:00:00.000,domingo,1899-12-31T16:00:00.000,Masculino,10,Ventosa,Contundente,A pie,A pie,Sin dato,Hurto a residencias
2019-09-01T00:00:00.000,domingo,1899-12-31T21:00:00.000,Masculino,1,Raponazo,Sin empleo de arma,Bicicleta,A pie,28,Hurto a personas
2019-09-01T00:00:00.000,domingo,1899-12-31T21:40:00.000,Masculino,10,Atraco,Arma de fuego,Motocicleta,Motocicleta,27,Hurto a personas
2019-09-02T00:00:00.000,lunes,1899-12-31T07:00:00.000,Femenino,3,Violación cerraduras,Contundente,Motocicleta,Motocicleta,36,Hurto a personas
2019-09-02T00:00:00.000,lunes,1899-12-31T07:00:00.000,Masculino,6,Atraco,Arma blanca,Motocicleta,Motocicleta,23,Hurto a personas
2019-09-02T00:00:00.000,lunes,1899-12-31T07:00:00.000,Femenino,2,Atraco,Arma blanca,Motocicleta,Motocicleta,23,Hurto a personas
2019-09-02T00:00:00.000,lunes,1899-12-31T11:30:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,62,Hurto a personas
2019-09-02T00:00:00.000,lunes,1899-12-31T16:15:00.000,Sin dato,4,Mechero,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2019-09-02T00:00:00.000,lunes,1899-12-31T16:30:00.000,Femenino,1,Engaño,Sin empleo de arma,A pie,A pie,57,Hurto a personas
2019-09-02T00:00:00.000,lunes,1899-12-31T18:00:00.000,Femenino,6,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,56,Hurto a personas
2019-09-02T00:00:00.000,lunes,1899-12-31T20:30:00.000,Femenino,3,Rompimiento vidrio,Contundente,A pie,Vehículo,22,Hurto a personas
2019-09-02T00:00:00.000,lunes,1899-12-31T23:00:00.000,Femenino,8,Atraco,Sin empleo de arma,Motocicleta,A pie,60,Hurto a personas
2019-09-03T00:00:00.000,martes,1899-12-31T09:00:00.000,Femenino,6,Atraco,Arma blanca,Motocicleta,Motocicleta,24,Hurto a personas
2019-09-03T00:00:00.000,martes,1899-12-31T10:30:00.000,Femenino,4,Atraco,Arma de fuego,Motocicleta,A pie,26,Hurto a personas
2019-09-03T00:00:00.000,martes,1899-12-31T11:20:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,Vehículo,51,Hurto a personas
2019-09-03T00:00:00.000,martes,1899-12-31T11:30:00.000,Femenino,7,Atraco,Arma blanca,Motocicleta,A pie,19,Hurto a personas
2019-09-03T00:00:00.000,martes,1899-12-31T12:30:00.000,Masculino,3,Violación cerraduras,Contundente,A pie,A pie,30,Hurto a personas
2019-09-03T00:00:00.000,martes,1899-12-31T14:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,26,Hurto a personas
2019-09-03T00:00:00.000,martes,1899-12-31T20:05:00.000,Femenino,1,Atraco,Arma blanca,Motocicleta,Motocicleta,24,Hurto a personas
2019-09-03T00:00:00.000,martes,1899-12-31T21:00:00.000,Masculino,6,Atraco,Arma blanca,Motocicleta,Motocicleta,30,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T02:30:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,33,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T03:00:00.000,Masculino,2,Simulando necesidad,Sin empleo de arma,Pasajero de taxi,Conductor de taxi,54,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T05:30:00.000,Femenino,2,Atraco,Arma de fuego,Motocicleta,A pie,35,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T08:10:00.000,Femenino,2,Raponazo,Sin empleo de arma,Motocicleta,A pie,25,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T09:00:00.000,Femenino,6,Atraco,Arma de fuego,Motocicleta,Motocicleta,27,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T11:00:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,25,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T11:45:00.000,Masculino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,41,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T12:30:00.000,Masculino,8,Atraco,Arma de fuego,Taxi,Vehículo,37,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T13:00:00.000,Masculino,8,Atraco,Arma de fuego,Taxi,A pie,25,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T13:30:00.000,Masculino,1,Atraco,Arma blanca,A pie,Motocicleta,33,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T14:40:00.000,Femenino,4,Atraco,Arma de fuego,A pie,A pie,21,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T15:25:00.000,Sin dato,4,Atraco,Arma de fuego,A pie,A pie,Sin dato,Hurto a comercio
2019-09-04T00:00:00.000,miércoles,1899-12-31T16:25:00.000,Femenino,2,Raponazo,Sin empleo de arma,A pie,A pie,82,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T17:20:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,38,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T18:00:00.000,Masculino,2,Atraco,Arma blanca,Motocicleta,Vehículo,29,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T18:30:00.000,Femenino,5,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,31,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T19:15:00.000,Femenino,2,Atraco,Arma de fuego,Motocicleta,Motocicleta,43,Hurto de motos
2019-09-04T00:00:00.000,miércoles,1899-12-31T20:30:00.000,Masculino,10,Atraco,Arma de fuego,Motocicleta,A pie,35,Hurto a personas
2019-09-04T00:00:00.000,miércoles,1899-12-31T20:30:00.000,Masculino,10,Atraco,Sin empleo de arma,Motocicleta,A pie,35,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T01:00:00.000,Sin dato,3,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a comercio
2019-09-05T00:00:00.000,jueves,1899-12-31T03:00:00.000,Masculino,10,Factor de oportunidad,Sin empleo de arma,A pie,A pie,20,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T04:30:00.000,Femenino,5,Raponazo,Sin empleo de arma,Motocicleta,A pie,27,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T05:00:00.000,Masculino,6,Factor de oportunidad,Sin empleo de arma,Pasajero de bus,Pasajero de bus,23,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T05:30:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,33,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T06:00:00.000,Masculino,10,Raponazo,Sin empleo de arma,Motocicleta,A pie,38,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T07:00:00.000,Masculino,3,Rompimiento vidrio,Contundente,A pie,Vehículo,34,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T07:30:00.000,Femenino,5,Violación cerraduras,Contundente,Motocicleta,Motocicleta,24,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T07:50:00.000,Masculino,1,Atraco,Arma de fuego,Motocicleta,A pie,32,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T14:00:00.000,Femenino,4,Atraco,Arma blanca,Motocicleta,A pie,25,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T14:15:00.000,Femenino,6,Atraco,Arma blanca,Motocicleta,Motocicleta,26,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T17:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,33,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T17:30:00.000,Masculino,10,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a residencias
2019-09-05T00:00:00.000,jueves,1899-12-31T17:30:00.000,Masculino,7,Halado,Llave maestra,A pie,A pie,27,Hurto de motos
2019-09-05T00:00:00.000,jueves,1899-12-31T18:30:00.000,Masculino,4,Atraco,Arma blanca,Motocicleta,A pie,29,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T19:30:00.000,Femenino,1,Atraco,Arma de fuego,Motocicleta,Motocicleta,25,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T20:00:00.000,Femenino,6,Atraco,Sin empleo de arma,Motocicleta,Motocicleta,32,Hurto a personas
2019-09-05T00:00:00.000,jueves,1899-12-31T23:00:00.000,Masculino,2,Atraco,Sin empleo de arma,A pie,A pie,54,Hurto a personas
2019-09-06T00:00:00.000,viernes,1899-12-31T04:00:00.000,Masculino,10,Atraco,Arma blanca,Motocicleta,A pie,57,Hurto a personas
2019-09-06T00:00:00.000,viernes,1899-12-31T10:35:00.000,Masculino,Corregimiento El Caguán,Halado,Sin dato,A pie,A pie,43,Hurto de motos
2019-09-06T00:00:00.000,viernes,1899-12-31T10:45:00.000,Femenino,2,Atraco,Sin empleo de arma,Motocicleta,A pie,38,Hurto a personas
2019-09-06T00:00:00.000,viernes,1899-12-31T11:00:00.000,Femenino,6,Atraco,Sin empleo de arma,Motocicleta,Motocicleta,36,Hurto a personas
2019-09-06T00:00:00.000,viernes,1899-12-31T16:00:00.000,Masculino,3,Raponazo,Sin empleo de arma,Motocicleta,A pie,23,Hurto a personas
2019-09-06T00:00:00.000,viernes,1899-12-31T16:00:00.000,Femenino,8,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,45,Hurto a personas
2019-09-06T00:00:00.000,viernes,1899-12-31T19:45:00.000,Sin dato,6,Atraco,Arma de fuego,A pie,A pie,Sin dato,Hurto a comercio
2019-09-06T00:00:00.000,viernes,1899-12-31T20:00:00.000,Masculino,3,Rompimiento vidrio,Contundente,Motocicleta,Vehículo,52,Hurto a personas
2019-09-07T00:00:00.000,sábado,1899-12-31T00:30:00.000,Femenino,3,Factor de oportunidad,Contundente,Vehículo,Vehículo,23,Hurto a personas
2019-09-07T00:00:00.000,sábado,1899-12-31T03:00:00.000,Femenino,2,Raponazo,Sin empleo de arma,A pie,A pie,45,Hurto a personas
2019-09-07T00:00:00.000,sábado,1899-12-31T06:45:00.000,Femenino,4,Raponazo,Sin empleo de arma,A pie,A pie,25,Hurto a personas
2019-09-07T00:00:00.000,sábado,1899-12-31T10:00:00.000,Masculino,5,Factor de oportunidad,Sin empleo de arma,A pie,A pie,41,Hurto a personas
2019-09-07T00:00:00.000,sábado,1899-12-31T10:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,Motocicleta,35,Hurto a personas
2019-09-07T00:00:00.000,sábado,1899-12-31T18:00:00.000,Femenino,8,Atraco,Sin empleo de arma,Motocicleta,Motocicleta,24,Hurto a personas
2019-09-07T00:00:00.000,sábado,1899-12-31T18:00:00.000,Masculino,Corregimiento El Caguán,Halado,Llave maestra,A pie,A pie,40,Hurto de motos
2019-09-07T00:00:00.000,sábado,1899-12-31T19:08:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,18,Hurto a personas
2019-09-07T00:00:00.000,sábado,1899-12-31T19:15:00.000,Femenino,5,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a residencias
2019-09-07T00:00:00.000,sábado,1899-12-31T19:30:00.000,Masculino,6,Atraco,Arma de fuego,Pasajero de bus,Conductor de bus,57,Hurto a personas
2019-09-07T00:00:00.000,sábado,1899-12-31T20:00:00.000,Sin dato,6,Factor de oportunidad,Sin empleo de arma,A pie,A pie,Sin dato,Hurto a comercio
2019-09-07T00:00:00.000,sábado,1899-12-31T21:00:00.000,Femenino,3,Raponazo,Sin empleo de arma,Motocicleta,A pie,50,Hurto a personas
2019-09-07T00:00:00.000,sábado,1899-12-31T21:00:00.000,Masculino,4,Rompimiento vidrio,Contundente,A pie,Vehículo,40,Hurto a personas
2019-09-07T00:00:00.000,sábado,1899-12-31T22:00:00.000,Masculino,4,Atraco,Sin empleo de arma,Motocicleta,Motocicleta,50,Hurto a personas
2019-09-07T00:00:00.000,sábado,1899-12-31T23:30:00.000,Masculino,10,Atraco,Sin empleo de arma,A pie,Motocicleta,29,Hurto a personas
2019-09-08T00:00:00.000,domingo,1899-12-31T02:00:00.000,Masculino,1,Factor de oportunidad,Sin empleo de arma,A pie,A pie,54,Hurto a personas
2019-09-08T00:00:00.000,domingo,1899-12-31T03:30:00.000,Femenino,4,Atraco,Sin empleo de arma,Motocicleta,A pie,25,Hurto a personas
2019-09-08T00:00:00.000,domingo,1899-12-31T20:00:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,39,Hurto a personas
2019-09-09T00:00:00.000,lunes,1899-12-31T03:00:00.000,Femenino,4,Factor de oportunidad,Contundente,Vehículo,Vehículo,32,Hurto a personas
2019-09-09T00:00:00.000,lunes,1899-12-31T05:30:00.000,Femenino,2,Factor de oportunidad,Sin empleo de arma,Vehículo,A pie,Sin dato,Hurto a residencias
2019-09-09T00:00:00.000,lunes,1899-12-31T08:00:00.000,Femenino,6,Raponazo,Sin empleo de arma,A pie,Pasajero de taxi,26,Hurto a personas
2019-09-09T00:00:00.000,lunes,1899-12-31T08:00:00.000,Femenino,6,Raponazo,Sin empleo de arma,A pie,Pasajero de taxi,65,Hurto a personas
2019-09-09T00:00:00.000,lunes,1899-12-31T09:30:00.000,Masculino,3,Atraco,Sin empleo de arma,Bicicleta,A pie,52,Hurto a personas
2019-09-09T00:00:00.000,lunes,1899-12-31T11:30:00.000,Masculino,3,Atraco,Arma blanca,Motocicleta,A pie,27,Hurto a personas
2019-09-09T00:00:00.000,lunes,1899-12-31T11:55:00.000,Sin dato,3,Atraco,Arma de fuego,Motocicleta,A pie,Sin dato,Hurto a comercio
2019-09-09T00:00:00.000,lunes,1899-12-31T12:10:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,25,Hurto a personas
2019-09-09T00:00:00.000,lunes,1899-12-31T15:00:00.000,Masculino,4,Engaño,Sin empleo de arma,A pie,A pie,44,Hurto a personas
2019-09-09T00:00:00.000,lunes,1899-12-31T16:00:00.000,Femenino,4,Factor de oportunidad,Sin empleo de arma,A pie,A pie,42,Hurto a personas
2019-09-09T00:00:00.000,lunes,1899-12-31T18:00:00.000,Masculino,4,Factor de oportunidad,Sin empleo de arma,Motocicleta,A pie,20,Hurto a personas
2019-09-10T00:00:00.000,martes,1899-12-31T01:55:00.000,Masculino,4,Atraco,Sin empleo de arma,Motocicleta,Motocicleta,38,Hurto a personas
2019-09-10T00:00:00.000,martes,1899-12-31T02:00:00.000,Femenino,2,Atraco,Arma blanca,Motocicleta,A pie,37,Hurto a personas
2019-09-10T00:00:00.000,martes,1899-12-31T18:30:00.000,Masculino,3,Atraco,Sin empleo de arma,Motocicleta,Vehículo,40,Hurto a personas
2019-09-10T00:00:00.000,martes,1899-12-31T19:10:00.000,Sin dato,6,Atraco,Arma de fuego,A pie,A pie,Sin dato,Hurto a comercio
2019-09-10T00:00:00.000,martes,1899-12-31T20:00:00.000,Masculino,3,Atraco,Arma blanca,Motocicleta,A pie,31,Hurto a personas
2019-09-10T00:00:00.000,martes,1899-12-31T20:30:00.000,Sin dato,2,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a comercio
2019-09-10T00:00:00.000,martes,1899-12-31T22:30:00.000,Masculino,10,Atraco,Arma de fuego,Motocicleta,Motocicleta,25,Hurto a personas
2019-09-10T00:00:00.000,martes,1899-12-31T22:58:00.000,Femenino,1,Halado,Llave maestra,A pie,A pie,32,Hurto de motos
2019-09-11T00:00:00.000,miércoles,1899-12-31T07:16:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,24,Hurto a personas
2019-09-11T00:00:00.000,miércoles,1899-12-31T08:30:00.000,Masculino,1,Violación cerraduras,Sin empleo de arma,A pie,Vehículo,55,Hurto a personas
2019-09-11T00:00:00.000,miércoles,1899-12-31T09:20:00.000,Masculino,2,Atraco,Sin empleo de arma,Motocicleta,Vehículo,30,Hurto a personas
2019-09-11T00:00:00.000,miércoles,1899-12-31T10:00:00.000,Femenino,9,Atraco,Arma blanca,Motocicleta,A pie,34,Hurto a personas
2019-09-11T00:00:00.000,miércoles,1899-12-31T11:00:00.000,Femenino,4,Raponazo,Sin empleo de arma,Motocicleta,A pie,57,Hurto a personas
2019-09-11T00:00:00.000,miércoles,1899-12-31T11:40:00.000,Femenino,3,Atraco,Sin empleo de arma,A pie,A pie,32,Hurto a personas
2019-09-11T00:00:00.000,miércoles,1899-12-31T12:30:00.000,Femenino,4,Violación cerraduras,Palanca,A pie,A pie,Sin dato,Hurto a residencias
